class,RFoutput1,CNNoutput0,CNNoutput1,RFCNN_prob1,RFCNN_invprob0,RFCNN_invprob1
0,0.07,-1.1921177,-0.7641485,0.121786548930445,0.014880045954415,0.019546154485359
0,0.025,3.2710242,-5.251433,0.002787107026064,2.89398033598509,0.0781359294985555
0,0.195,0.83507615,-3.3850193,0.269626801272486,0.00850685483609086,0.0300479761319866
0,0.05,1.1067486,-3.0437298,0.0120589959058899,1.2482357948565,0.148386482426453
0,0.05,2.13746,-4.1030936,0.0031579151498736,2.07199115346943,0.0625945068920118
0,0,3.9153442,-6.3580284,0.00574568923787905,0.531894605713577,0.0297892097871495
0,0.135,2.130352,-3.4255545,0.0248360972104036,0.0376311035429143,0.00856422553957966
0,0.04,2.3364887,-4.23305,0.0026263714709216,2.66874259646754,0.0675969140558797
0,0.015,1.8477595,-4.377126,0.00265627641720244,3.52057864949588,0.090430684416023
1,0.6,-4.887382,2.3050668,0.877353380469758,0.00120569244398849,0.0870052380489528
0,0,3.5279841,-6.0939097,0.00338138234143668,1.57120296003706,0.0519241410764866
0,0.035,2.7991567,-4.7720737,0.00293501742244676,3.10110222337349,0.087851096101874
0,0.06,1.3889748,-3.237403,0.0119742512352239,0.817989084771779,0.0962233078313891
0,0.015,2.2076266,-4.2166753,0.00239424902916115,5.69529987012507,0.132320594182401
0,0.035,-0.09213742,-1.7180117,0.0563070700780664,0.0701821304221137,0.0404328516920474
1,0.915,-5.86814,1.4442936,0.90618847354175,0.000153495990393488,0.0153354921609265
0,0.035,3.6088176,-5.676678,0.0052557153565492,0.91803122525149,0.0464928846568054
0,0.02,2.6582556,-4.6876063,0.00230962349492931,6.41590765510648,0.1437511089399
0,0.015,1.9227606,-3.4188647,0.00416279287940409,1.67926967658787,0.0674832212031274
0,0.01,4.33552,-7.109657,0.00794457628583413,0.801722995067251,0.0624522928285482
0,0.005,2.4432063,-4.4588647,0.00224317517080687,3.99492813341011,0.0880044174429665
0,0.03,2.3720906,-4.626946,0.00239806840493293,3.89528972068616,0.0898735122939283
0,0.02,3.125258,-5.9067802,0.00331856138172993,3.07068524620388,0.0985779225352304
1,0.875,-3.6165583,0.42975885,0.881107061077203,0.0057354593829291,0.459069299756665
0,0.005,2.2473245,-4.40317,0.00228029858182213,3.96826070783173,0.0887065389358673
0,0.045,3.0780802,-5.409635,0.00401955720808103,1.29571872527622,0.0497280274254383
0,0.015,2.7813673,-4.802392,0.00230119784981063,7.53454914056997,0.167931265312334
0,0.04,3.4055295,-5.0263696,0.00366889071014133,0.580884511291978,0.0204698496279933
1,0.56,-4.9367867,2.046733,0.856761437739568,0.00151491891668906,0.097780526645138
1,0.975,-4.253563,1.7044858,0.895968742221365,0.00115957185373238,0.0943923011060587
0,0.015,3.7863421,-5.125746,0.00305499521755454,0.803714931677754,0.023655285247769
0,0.03,2.467568,-4.434979,0.00240203169044057,3.51002533715272,0.0811389238511321
0,0.01,3.713974,-5.701675,0.00321425708737139,3.55709654965524,0.111600707350562
0,0.025,1.0236392,-3.0489132,0.0111963052188895,1.05755886034309,0.116533837182679
0,0.125,0.10076907,-2.7206573,0.0532692326898674,0.161465803500332,0.0875469267113274
0,0.01,3.0242515,-5.4769945,0.00265342669969721,5.16466539906177,0.133271380151733
0,0.005,1.7063513,-5.361093,0.00241766633948736,0.101614200900956,0.00235017281278663
0,0,4.4606547,-6.4955215,0.00784198417715017,0.484339261323793,0.0371251534759813
0,0.035,1.7921615,-3.9824233,0.00383847550310015,3.01282658058324,0.111874796067064
0,0.005,0.9738495,-3.116197,0.0114559562221005,0.535470473971425,0.0602397688795193
0,0,2.6396255,-5.325751,0.00237608088252194,1.78576692864751,0.0408187826562994
0,0.005,2.789557,-5.4116793,0.00244530375982388,3.35512789061377,0.0791824487744601
0,0.025,3.1589046,-5.158633,0.00263764039473125,4.15802372281561,0.106182124138491
0,0.06,3.4417086,-5.9181285,0.00606626542127308,0.472236245025862,0.0277562711178342
0,0.115,1.5633441,-4.207089,0.0106441410265195,0.24044142649505,0.023616838346162
0,0.065,0.77364093,-3.8055987,0.0129722541156045,0.241344951975491,0.0304339237675912
0,0.035,3.3674226,-5.1809936,0.00339676957127682,1.00926916096588,0.0330639457337782
0,0.015,3.6683154,-5.6506286,0.00324249805926448,3.79143103474651,0.119628197356044
0,0,1.7025901,-4.6833773,0.00267558842543097,0.424925541685491,0.0109272251741234
0,0.02,2.9272435,-5.369481,0.00253633612226176,5.93186785139429,0.145124229318829
1,0.9,-4.4601245,1.1984788,0.893353040932965,0.00125688931912203,0.104996217977964
0,0.035,-0.38765624,-2.2617912,0.0527391435195697,0.105265921926556,0.0567610793758149
0,0.06,1.2540547,-3.6837134,0.0102477441614524,0.78331369429145,0.0797251370227041
0,0.01,2.6360006,-4.817875,0.00225409387614462,7.1934738495418,0.157689842409331
1,0.47,-2.1429746,-0.31274068,0.700497639631725,0.0068677977705538,0.15000500845715
0,0.025,1.4174702,-4.161996,0.00421170340355416,2.09249418856877,0.084806376971394
0,0.025,1.0388356,-3.3087552,0.00931510415649922,1.36296426008559,0.124581468589893
0,0.05,0.9905221,-2.946606,0.0125713356088104,1.18597041488941,0.146505761469452
0,0.02,2.3132076,-4.1478953,0.00240351076319462,4.87538903690609,0.113114458191996
0,0,4.007537,-5.7956257,0.00377921168260024,0.515031516356271,0.018871367800438
0,0.01,4.1032767,-6.243282,0.00616360839235186,0.91386846532445,0.0549769603333658
0,0.01,1.9817362,-4.3148975,0.00251310510075695,3.99100306894741,0.0972265712909712
0,0.035,2.244337,-4.7240424,0.00249916557808096,2.68824522165898,0.0647770386967043
0,0.005,3.048585,-4.867523,0.00237328137148424,3.14004333879818,0.071647568595361
0,0.02,1.7316984,-4.093311,0.00351483111917521,3.82731093417973,0.130046089613425
0,0.035,2.8268154,-4.5390325,0.00289657328139773,1.6772062269121,0.0469462393426277
0,0.005,2.333403,-4.298042,0.00228963876078893,3.53444412411579,0.0793013255846083
0,0.02,2.248855,-4.2328367,0.00238658436441095,5.72939290321896,0.131998049608996
0,0.025,1.3686683,-3.5709138,0.00533611940498721,2.80963914109373,0.146705843805599
0,0.005,3.1469674,-5.251271,0.00258466388435563,3.6969228127392,0.0928721454904683
0,0.045,-0.36058605,-2.0028057,0.0556210349470655,0.104731364911947,0.0596636692508688
0,0.03,3.3970904,-6.325826,0.0051220641287681,0.817202768748736,0.0406639084471753
0,0.035,2.7570968,-4.3939424,0.00273898708458301,1.33334750888355,0.0353934393029976
0,0.005,3.0139241,-6.169019,0.00318342651893876,1.39288193030021,0.0427442585186755
0,0.005,3.8057635,-5.6077895,0.00320544589611216,1.87658068979954,0.0587121722035539
1,0.81,-2.0437489,-0.65338075,0.707227692244538,0.00179799571320974,0.0426888285225513
0,0.01,2.0397863,-4.5060616,0.00232027429426447,4.58509226131519,0.103868906309817
0,0.015,2.407389,-4.499952,0.00224480385993996,7.19105660877733,0.158056505584894
0,0.015,3.518602,-5.4821506,0.00307030544578612,4.22254456792531,0.125661141400215
0,0.025,1.3578995,-4.353185,0.00405945000203897,1.06504362585735,0.0417116545410773
0,0.03,2.6073499,-5.279178,0.00269321025426387,3.3429015348916,0.0865324422813436
0,0.015,2.5066195,-4.5370555,0.00224396195864833,6.8807316554876,0.15094205879023
0,0.03,3.8672187,-6.254391,0.0059301186538501,0.794427421140645,0.0458851886960437
0,0.035,3.8566318,-5.654317,0.00550893786842148,0.565971368641737,0.030083095286533
0,0.045,2.9522986,-6.308061,0.00600562139230966,0.267705444716523,0.015546985268
0,0.02,1.7742167,-4.648695,0.00252521801998626,2.07346655265319,0.0504637822583026
0,0.16,2.124706,-4.00692,0.019057328741218,0.0585767379307652,0.00969004263294765
0,0.16,-1.6206844,-1.3429298,0.127710242475435,0.0179880394382846,0.0250940688999288
0,0.15,0.42707306,-1.7141678,0.0599062390041256,0.0509659584816699,0.0313338263368703
0,0.025,2.1073656,-4.868007,0.00230712474998712,3.13082125367894,0.069576956022446
1,0.655,-4.9038634,1.968208,0.885119268145273,0.00240682811390655,0.180915821282104
0,0.02,2.0531235,-4.9856763,0.00226075643619822,2.77573365440115,0.0608678897060296
0,0.03,3.6380243,-5.759828,0.00470151211376332,1.31293648823699,0.05943506896582
0,0.055,2.2478495,-5.047362,0.00368021848728733,0.592120593256181,0.021088284294119
0,0.005,3.2739487,-5.55815,0.00294449522066685,4.19294953942763,0.119833943726676
1,0.685,-3.7197812,1.4666613,0.848805788799583,0.00172341474730018,0.0951505185350669
0,0.045,2.1283584,-4.5220685,0.00274556994163887,2.52781174641461,0.0668349272015089
0,0.08,2.5769703,-5.152532,0.00543039475775059,0.577253290702133,0.0288518650352326
0,0.01,1.0447307,-3.143239,0.0103613166408934,0.748543562367612,0.076121862450479
0,0,2.9680452,-4.0169005,0.00246166538560237,0.117209021387865,0.00276564804361923
0,0.505,-5.3248816,2.3322597,0.870223482650464,0.000337994966646896,0.0232971942047552
0,0.045,1.8966371,-3.8972654,0.00407561274486595,1.93088432104464,0.0761089459422169
0,0.06,3.7009132,-6.104646,0.00626827669863349,0.363296203378775,0.0221742151474269
0,0.04,-0.383732,-1.724517,0.0662081878077013,0.0524673319665639,0.0358805336424958
0,0.11,2.2614217,-3.5750992,0.014074040172377,0.0616296419328507,0.00791931912057928
0,0,1.7598884,-4.5414453,0.0027108700873099,0.688378613252577,0.0179663428682647
0,0.075,2.7389016,-5.6737204,0.00568398679301394,0.23762918801267,0.0128817935061717
0,0.02,2.5709832,-4.353767,0.00227993098922898,4.36824635083963,0.0967912500063072
0,0.075,2.352769,-4.4326487,0.00409417669540878,0.529717230603066,0.020491373489063
0,0.02,2.0312529,-4.1650224,0.00267056855623592,5.06681730534641,0.130599512621721
0,0.015,2.1288939,-4.244411,0.00243440227047701,5.66968443670025,0.133729460798688
0,0.065,-0.77560264,-2.9672108,0.0595863822432826,0.0116515956369253,0.00693553250289323
1,0.715,-3.1974669,-0.5371065,0.74863517911317,0.00155608338324743,0.0461261259949584
0,0.03,2.9184246,-5.377788,0.00282257604775384,3.66288945314646,0.0999917560052129
0,0.015,2.0350266,-4.095675,0.00273177332514341,4.61805252157163,0.122138936770477
1,0.68,-3.7608202,0.5715943,0.840297736777058,0.00463998209311535,0.24939266037831
1,0.655,-5.7504487,2.2291498,0.911401616092498,0.000446715917737011,0.0449968256631903
0,0.075,1.3107542,-3.2475066,0.0126883958895709,0.747081973552333,0.0931686505079425
0,0.11,2.416337,-4.644632,0.00774493528231211,0.100224598402629,0.00751178431000581
1,0.655,-5.2080107,1.703926,0.885695363994806,0.00156424486076737,0.118141225443321
0,0.01,2.5505643,-4.547011,0.00223759476769264,5.88748714383842,0.128985111407485
0,0.06,1.6565056,-4.1791997,0.00514720479586425,1.26246124067339,0.0627551745568614
0,0.055,1.8349887,-4.1713605,0.00401369406502169,1.77317939445463,0.0687038595941995
0,0.155,0.31957486,-1.9793603,0.0570459554668026,0.100745204623633,0.0592052187580924
0,0.025,1.5593309,-3.908865,0.00432250896384536,3.75790606325742,0.156368889136405
0,0.045,2.33881,-3.6812649,0.00342283935543322,0.608790968673865,0.0199634757024371
0,0.005,3.0518768,-5.5923553,0.00280865695080416,3.57393135419657,0.0976392742677702
0,0.055,2.513536,-3.933438,0.00324540695186563,0.584937236250253,0.017872407255657
0,0.005,1.8781788,-5.004747,0.00227608923523898,0.908213895683875,0.0201674318064365
0,0.005,3.9301667,-5.803304,0.00350667648117149,1.27755641806921,0.043609785390283
0,0.045,3.2878265,-5.1434464,0.00391530966959698,0.88147164867997,0.0330260664022112
0,0.15,0.09961393,-2.0543714,0.0560157674628016,0.134844130916866,0.0779393134274686
0,0.09,0.29053053,-2.4861164,0.0479509404816849,0.326437385279158,0.158954039573696
0,0.04,3.8718243,-6.0168943,0.00598224105833009,0.661576782665885,0.0385125056778137
0,0.005,2.2252955,-4.4919086,0.00226308257163322,4.11513361666307,0.0914086198038552
0,0.025,2.6881618,-4.710542,0.00242741996069439,5.06771759023424,0.11891188953714
0,0.02,2.4565287,-4.785291,0.00227435288935764,7.0282221381497,0.155230705046957
0,0.03,2.510601,-4.3088555,0.00241200043438889,2.90497674288566,0.06740066051916
0,0.155,2.3945346,-3.873784,0.0210182437155998,0.0327134128005982,0.00591989857088822
0,0.015,1.8649735,-3.3780317,0.00433363540856651,1.63058719657507,0.0684228519474355
0,0.015,1.7371141,-4.318915,0.00300270079933383,2.77850283728585,0.0808705996126615
0,0.065,2.8079398,-4.546165,0.00441086504025224,0.672242305972879,0.0283101780698563
0,0.01,3.4495935,-5.937974,0.00320133036159916,5.05005092151865,0.157757984599441
0,0.075,0.9266794,-3.6581888,0.0126761617266411,0.449438500567581,0.0558008659560464
0,0.085,0.51844054,-3.4406133,0.0156752718301698,0.293331066941722,0.0445510098203778
0,0.035,2.7095532,-5.1964583,0.00295207715165304,3.48291617727952,0.0992414251613168
0,0.015,3.1995559,-5.80265,0.00310858103199426,5.09136527769006,0.153196104524546
0,0.035,-0.5145471,-1.4830931,0.0902868996060553,0.0255825713458694,0.024483745340722
0,0.04,3.2929718,-5.744248,0.00532569994850519,0.940111215689117,0.048550462561663
0,0.165,-0.2301857,-1.6924279,0.0925551925975561,0.0412270821329359,0.0405016111480803
0,0.05,1.3774867,-2.670723,0.0148154522437025,0.263252241575219,0.0380516941347876
1,0.795,-4.282302,1.9141036,0.895357178813262,0.00309884039241147,0.266537896495523
0,0.095,1.1264067,-3.087545,0.0151818282733784,0.492671099318693,0.0727786291375896
0,0.035,1.1078433,-3.2689602,0.0102046643358808,1.41652736335389,0.142348534043098
0,0.02,4.5272617,-6.923337,0.0079224866570488,0.888529011156668,0.0688882829629624
0,0.02,2.4491508,-4.921883,0.00228390283345324,6.73111943390525,0.149074986087768
0,0.02,3.0307639,-5.8646884,0.00322438616820184,2.72164833601238,0.0848833407422945
0,0.025,2.5076394,-4.8103366,0.00237087575849462,5.41509560203134,0.12406036133252
0,0.005,1.89608,-3.7056615,0.00382934957178099,1.7983962761593,0.0664222116061463
0,0.02,2.7786098,-5.8272357,0.00300538247977382,1.5532941794611,0.0451215669373951
0,0.005,3.5117965,-5.228751,0.00288604021242151,1.97582112579862,0.0553633174917458
0,0,2.1143632,-4.2355037,0.00250180344030418,1.70477458970234,0.0411834035271794
0,0.03,2.1375303,-3.935295,0.00293977749552382,3.13498769710024,0.0889986629051652
0,0.455,-2.0322833,-0.99825454,0.705949513498702,0.00245933773530837,0.0581562533991694
0,0.015,1.5472937,-4.1306615,0.00389949097828869,2.63502766153198,0.0986076623549874
0,0.06,1.0477295,-3.552118,0.0116860228462811,0.837527745652572,0.0961136511352743
0,0.065,2.2644713,-4.318922,0.00346376250104852,1.08052264532145,0.0350967328942379
1,0.76,-2.8950691,-0.6490407,0.719856233959991,0.00174167505315792,0.044321010216234
0,0.03,2.4605317,-4.6479073,0.00243739927759737,3.72597254487653,0.0875271057072124
0,0.09,3.4620845,-6.127285,0.0105690888433896,0.0326308783258379,0.00289758909704326
0,0.1,-0.12932187,-3.344176,0.0583460125229202,0.0196755858120938,0.0114265973635104
0,0.005,2.421668,-5.207866,0.00225240933870385,2.95693375297343,0.0645688265835624
1,0.93,-4.538996,1.4785521,0.896401951263884,0.00169370620465423,0.145216077039917
0,0.01,3.4119258,-5.7543283,0.00310906936576633,5.79205267428329,0.175140625260029
1,0.855,-5.3472424,1.7785962,0.902835066441998,0.00145093584714031,0.142150881590177
0,0.065,1.3177601,-4.4637933,0.00610764515545257,0.336095437750129,0.0194160472543843
0,0.025,2.2029243,-4.810716,0.00230310980601102,4.10173801749307,0.0910735972874851
0,0.095,-0.02652234,-1.919202,0.0527644088847417,0.198274865393682,0.107191593725744
0,0.03,1.3609321,-3.7536283,0.00519069126739122,2.65328097164458,0.133855650388499
0,0.015,2.670258,-4.7653165,0.00227265433284388,7.74842301567359,0.171064668700558
0,0.025,0.89840394,-3.0968218,0.011525385809964,1.06597635633455,0.120789004643428
0,0.09,3.049916,-5.3279614,0.00572441862167388,0.307305575235363,0.0169057513277364
0,0.095,-0.40981182,-1.7882303,0.0674001018104304,0.0872070028471469,0.0608221300977353
0,0.025,2.9999704,-6.0031624,0.0037993136538409,1.28980293985254,0.0475468041390837
0,0.06,1.5450882,-3.7571328,0.00802392892190018,1.04508665262771,0.0859347494172106
0,0.08,1.8506457,-6.047582,0.0155159720060799,0.00210876307759622,0.000257795508510814
0,0.01,1.0258114,-2.9902132,0.011734474441651,0.577070274902324,0.0664718992129021
0,0,2.6285813,-5.056772,0.00231826613352637,2.57000141366251,0.0575661459129342
0,0.02,3.142044,-5.682418,0.00307076240763795,3.93860911912485,0.117207735442587
0,0.095,1.2425108,-3.6489778,0.0128538221726869,0.389465748230859,0.0492703747582489
0,0.03,1.6694127,-3.6011739,0.00478316185260235,2.90950559111449,0.134724171277555
0,0.035,2.5378454,-5.0382633,0.00287606110276585,2.79848165604677,0.0775958407488664
0,0.015,1.0187404,-3.3138905,0.00897423618700718,1.07806130705926,0.0946231654594621
0,0,3.5448985,-6.091781,0.00339538132634448,1.55034836676028,0.0514423579948476
1,0.93,-2.4066007,-1.4689299,0.715590181560735,5.70840164426955e-05,0.00143817625319175
0,0.005,3.7170324,-6.067502,0.00351417767933529,2.11016988485008,0.0723209267959486
0,0.06,0.34086844,-3.049591,0.0193970950828222,0.3921739644696,0.0738390947369549
0,0.015,2.3973026,-4.4241595,0.00225345028176532,6.77263931481973,0.149398428617897
0,0.065,1.6927804,-4.1211123,0.00564482870602572,1.1598474152949,0.0632083266172659
0,0.04,0.86655825,-3.4794865,0.0109556209333222,0.990905262770258,0.106903586407012
0,0.015,3.902373,-6.4392886,0.00603379914554727,1.15476750669006,0.0680738184597981
0,0.035,3.7142615,-5.4475646,0.00514075760110522,0.481203571300844,0.0237579266702116
0,0.1,1.924554,-3.8902335,0.00929026053456592,0.329005826468647,0.0285430630220864
1,0.805,-3.9383588,1.3969079,0.883086817850328,0.00189701178088196,0.140826095249747
0,0.015,2.1914601,-4.165601,0.00244728725889724,5.32060610123839,0.126154434201799
0,0.035,2.4160058,-3.9002209,0.00272450242863036,1.46275441290178,0.0383333934882792
0,0.01,0.17355338,-1.9719517,0.0511340643796463,0.0893808092886382,0.0466157302099075
0,0.105,-0.29017094,-1.4143596,0.0862700317328971,0.0425406000926418,0.0386025425829072
0,0.04,0.5662742,-2.685988,0.0231828703283243,0.423163151376613,0.0954822721174479
0,0.045,3.7816665,-5.987262,0.00600133797460918,0.689732660945987,0.0402660014823618
0,0.045,1.0317829,-2.4719622,0.0215929701802244,0.236857384959365,0.048942812742832
0,0.02,2.60349,-5.2757134,0.00237653125263168,5.58919438654199,0.12769522398349
0,0.02,1.2401023,-3.371046,0.00678673682653882,1.78606709597609,0.118212071761011
0,0.01,4.036084,-5.8151436,0.0038005030162906,1.04949147954001,0.0385938813425839
1,0.625,-4.8552904,2.2889426,0.883323998726532,0.00142410048183834,0.106613309426783
0,0.01,1.0295631,-4.0582795,0.00479500618805829,0.614905423067671,0.0284764430093049
0,0.005,1.8291426,-4.1758404,0.00307059666394494,2.04498054021475,0.0609107924959346
0,0.015,1.6164407,-4.7555976,0.00265360926169977,0.776120173165296,0.019813670393642
0,0.085,1.6073308,-3.7635338,0.00944456496789575,0.672704842121018,0.0646723582548496
0,0.02,-0.09514955,-1.5171804,0.0653676447972413,0.0263625644404226,0.0177026659100479
0,0,2.305694,-3.5939715,0.0032913041180853,0.374447006067068,0.0119733845246784
0,0.025,2.5791287,-4.638514,0.00236463649152144,4.84457366539341,0.110797676211127
0,0.065,2.0466542,-4.174764,0.00394176166467584,1.24462655033053,0.0470188172232388
0,0.035,1.4259529,-3.7143722,0.00563798546100361,2.32160843171626,0.126804335336277
0,0.025,2.6968853,-4.103831,0.00238691361344226,1.38037555256507,0.0318081910098035
0,0.005,3.9297996,-5.813208,0.00352002817755144,1.28018435287069,0.0438605261640101
0,0.065,1.6234947,-3.069856,0.0132526261055272,0.30906730538736,0.0397344292172741
0,0.095,2.153839,-5.171602,0.00673124481476954,0.0776887577330299,0.00505539449697703
0,0.065,0.8359116,-3.129309,0.0126406561492182,1.24700150769205,0.15509402888412
0,0.05,-0.77402353,-1.8574963,0.0835891330709261,0.034563826976402,0.0303506182574304
0,0.01,-0.07719407,-2.3684633,0.0505326886963914,0.107953815818209,0.0556144665452066
0,0.05,-1.3981122,-0.7222123,0.150034502090974,0.00815209812646657,0.0133315052788709
0,0.035,2.4767113,-5.070765,0.00285787304344111,2.33655980148153,0.064298076988601
0,0.1,2.7868502,-5.4903655,0.00606001708957341,0.168892443907346,0.0099947480776646
0,0.015,5.2694554,-7.3896837,0.0331825513177127,0.00623245672036077,0.00195483752580853
0,0.055,3.4307592,-5.641029,0.00582031771807992,0.518182466320746,0.0290782595302047
0,0.02,3.2337852,-5.3342843,0.00273473059508109,4.30894999275055,0.1143914098743
0,0.395,-1.3337846,-0.9785772,0.687563723007536,0.00166668182349316,0.0365841958092796
0,0.025,2.997041,-5.98772,0.00377203001416353,1.32006040376156,0.0483078096018027
0,0.02,0.864709,-2.9105463,0.012996743660752,0.681682741546857,0.0866530856643237
0,0.05,1.4832318,-4.039684,0.00586144650265684,1.25492740799476,0.0718682801513776
0,0.085,1.8732346,-4.8482094,0.00603559337339661,0.138685461541871,0.00798065993958761
0,0,2.1901064,-4.055777,0.00262075079173538,1.38702335892882,0.0351025576573346
0,0.015,3.519963,-5.135812,0.00281585473170116,2.0398787515401,0.0557812440006057
1,0.495,-4.009066,1.4311513,0.812551204322029,0.00252049312145415,0.0986062128879673
0,0.1,2.5779321,-4.0646377,0.00881452956182721,0.0630073602686367,0.00522589904075626
0,0.01,3.6311677,-5.070028,0.00286861757950066,1.17987031743267,0.0328062956617234
0,0.005,1.5348746,-3.5463579,0.00478995425978992,1.67443017366161,0.0784724434595956
0,0.035,2.8798475,-5.3084226,0.00302344929329133,3.27027509031475,0.0954614920708159
0,0.025,2.8280132,-5.0403867,0.00252317473316179,7.1113224113152,0.17324996515165
0,0.09,1.980665,-5.0383925,0.00683360244961079,0.0706946172524346,0.00468677980607372
0,0.475,-2.1016898,-1.5058955,0.720773739325659,0.000533324376313341,0.0139883516253697
0,0.005,1.8988092,-3.2790775,0.0046478396496935,0.596152522722861,0.0268659545736498
0,0.075,1.7067637,-3.3144288,0.0117893138014763,0.346678517618265,0.0400089268171912
0,0.02,2.3389032,-3.6882508,0.00292080898530427,1.5330942675341,0.0433944133067072
0,0.035,2.2858746,-5.752546,0.0040176613198744,0.137591889426287,0.00524763365816945
0,0.03,2.831015,-5.341235,0.00276537503609985,3.99945441763664,0.106910899314045
0,0.015,2.734249,-5.3421874,0.00238666808621257,6.13078258033814,0.140644322787675
0,0.04,1.5892675,-4.075237,0.00452131301238261,2.04096961122089,0.0894146495624328
0,0.045,2.4248013,-5.623612,0.00438583931948322,0.280299044526308,0.0117669109421219
0,0.01,2.5490196,-5.2958817,0.0022865611012547,4.53798785363427,0.100079729937112
0,0.085,2.0754485,-3.5798402,0.0090560448041294,0.210967974421812,0.0178357068675622
0,0.055,4.162622,-7.201676,0.0291470149466776,0.0124958924235696,0.00351212784204551
0,0.03,3.3937218,-5.262157,0.00323122250032552,1.29077192758522,0.0403314199250249
