w,p,mu,sigma
0.000210314680040527,0.0006267682558372,3.51301983834553,0.938629914998969
0.000210293588150141,0.00230957130801388,3.54376320268463,0.968194999235576
0.000210274501306625,9.94249772006888e-05,3.55661330957269,0.952656295496641
0.000210270278611642,0.00266042473718438,3.54090939045652,0.947309096084006
0.000210251555473576,0.0030463236036585,3.51410656579375,0.939982054800668
0.000210241484163445,0.0013494367185885,3.51236169981258,0.934997010473257
0.000210215388406697,0.00190112984276888,3.49949911989167,0.96387544982776
0.000210214279391226,0.00114963496810771,3.54225709888794,1.03974548545431
0.000210184509636337,0.0021527364151757,3.52514794026113,0.959598607954279
0.000210176754157716,0.000659870387341024,3.56541046565142,0.949201865793877
0.000210112615389813,0.00111217394075749,3.55934432760786,0.966540183885342
0.000210085350336534,0.000913510779215196,3.5184207113973,0.945577889155309
0.000210052154303935,0.00190685391250923,3.52365145406089,0.972149734824913
0.000210031714910304,0.00123718867557692,3.53400666460825,0.988393725960224
0.00021003024118718,0.000971570822063244,3.56253852112991,0.940686993196351
0.000210010321466809,0.00137291889585156,3.51600102042843,0.940136239019403
0.000209996720158042,0.00418984180284964,3.51724617240302,0.953621299802428
0.000209979679134147,0.00138926004737482,3.53570987729122,0.934614426921987
0.000209960761084398,0.00166113036381789,3.53628068812449,0.979657013971721
0.000209872965247904,0.00124379591081863,3.5593495180199,0.945357634105403
0.00020986509294768,0.00110948463717269,3.52703979247873,0.944389392229627
0.000209862264059838,0.00271380140086573,3.53975687577814,0.961139508252692
0.000209856015956044,0.00026732180389325,3.5371445234029,0.957402042695761
0.000209837711310612,0.00299714213842508,3.55408655346149,0.967204794226581
0.00020983119354581,0.000342447838999013,3.50919391701019,0.973682273349348
0.000209830923984859,0.000977728450795925,3.56361863538409,0.93488301736291
0.000209818079825762,0.000454679953933373,3.55666702685327,0.952119380638361
0.000209791930347592,0.00037637409600669,3.57341861709435,0.967734850272799
0.000209788595015971,0.00244960172464798,3.52170894135439,0.954063100780153
0.000209786363891565,0.00104855804783222,3.54101443467585,0.974547264017978
0.000209768874711546,0.000286933511408161,3.57289775169295,0.951871686478217
0.000209756314200727,0.00234993421065435,3.53119338355556,0.968561816337441
0.000209751498355492,0.000539502388227637,3.53462847490793,0.975215579199545
0.00020973877455743,0.000656059490180317,3.577460424941,0.959411039200474
0.000209712925029101,0.000283521423695668,3.53936061416883,0.950122807828189
0.000209682546913935,0.00207938805310664,3.53433641496463,0.963012148101064
0.000209674579238018,0.00139164417374729,3.5381670194554,0.968134966416819
0.000209662445331423,0.00101842420006045,3.53562571902923,0.959835764673188
0.000209641153641326,0.000161044662790657,3.55465310511276,0.945761293131457
0.000209633096659605,0.000222508602337061,3.53569048793698,0.956352212781152
0.00020963004358084,0.000525912274979033,3.53385218532206,0.970008023487684
0.000209572033570029,0.00131308362769593,3.52535593029719,0.973483725145342
0.000209539247346046,0.000731083085613989,3.5505863973419,0.949320238936474
0.000209534975396656,0.00199691716519291,3.53461614113034,0.961483470930128
0.000209503879003224,0.000343686555008946,3.53907984360496,0.966462364255244
0.000209497649267582,0.0022863008410655,3.51192999449121,0.945278172143186
0.000209476865023417,0.00113875227356384,3.56483101538319,0.95417686640684
0.000209466394024843,0.00115591133963286,3.55620382973846,0.954261157073831
0.000209458372840446,0.00140074311807574,3.53522861606542,0.967321825777592
0.000209447268464423,0.00280823137552877,3.52315405584635,0.971642828486953
0.000209444122859008,0.00232427159477789,3.49730096409275,1.0013755332248
0.000209438855733536,0.00130907732006461,3.51978261807285,0.962488423719337
0.000209424753679969,0.00155416291621475,3.54241855686654,0.967762117951112
0.000209420287506206,0.000199592198247021,3.54533298533821,0.953416801465664
0.000209416654301472,0.00106889479952922,3.51705247979071,0.96060194401463
0.000209393812115877,0.00132746521522094,3.53711327000797,0.973552888541138
0.00020937771743446,0.00178081693796059,3.52869163778242,0.973194207347582
0.00020937453547761,0.00123486712351518,3.5383094783645,0.981754055886813
0.00020936759261585,0.0024082432851319,3.55150259915398,0.983478441504973
0.000209364314156565,0.00302568836260856,3.54637766627126,0.966105658903231
0.000209345386929065,0.0033072208725853,3.53430498164857,0.953398035461739
0.000209336753262498,0.00305954725847865,3.54092242999686,0.965033217213368
0.000209333778700991,0.000372206829877412,3.5282253895268,0.961425938921142
0.000209328928901542,0.00277737832297324,3.54237240986418,0.945178166873711
0.000209325636464379,0.00115157931094402,3.51343042464875,0.981789963041889
0.000209309780392459,0.00036747037436413,3.51244845487118,0.969034291348498
0.000209306432470091,0.00107877086201392,3.54981084042839,0.963332876140848
0.000209282581812483,0.000813323372711791,3.55424364243098,0.959936360794949
0.000209248055439037,0.00165222257250167,3.52762255039739,0.95799023611088
0.000209241319494669,0.00191082334846952,3.54542111004132,0.960287300442301
0.000209229845255909,0.00181431538602767,3.52411741258346,0.975476628748885
0.000209220402325675,0.0011193823029809,3.52608793496089,0.945036534921292
0.000209174129927178,0.00312430425091895,3.53466434412042,0.944590799813771
0.00020916528638018,0.00114793205773399,3.540777736591,0.969665135641986
0.000209145936464082,0.0010383555780845,3.57147989589787,0.950424357399162
0.000209145487854279,0.001629805408166,3.53981753331712,0.947227082778447
0.000209138377796591,0.00164742600046483,3.54105481775106,0.947870823536335
0.000209132861193215,0.00225694818776997,3.54527156950988,0.964081584750942
0.000209131201812455,0.000951606169645104,3.51431044098729,0.970239357363752
0.000209127466359,0.00200069873024996,3.54252699643933,0.96958957761168
0.00020912582061895,0.000598225441811947,3.57439130495306,0.940136065957811
0.000209121346340972,0.00117615256049813,3.53480004433557,0.930269949386245
0.000209117694440245,0.00202253446104895,3.53218249822848,0.970005043764504
0.000209116489203682,0.00127773436704235,3.52478123723645,0.960002250146491
0.000209111523310438,0.000769134367174339,3.51144148619219,0.958918205920741
0.000209095687269761,0.00229732686190085,3.51960562599296,0.958402214414496
0.000209087424825407,0.00164807936532764,3.53296021959816,0.957889305071815
0.000209060144127761,0.00204370303914236,3.53646173847334,0.966532027964253
0.000209054785852136,0.0015596416888161,3.52855683107967,0.982805121478846
0.000209036721684614,0.00212757413331439,3.54373461375194,0.947777549792693
0.000209032572881718,0.00281604168450192,3.54740423745299,0.93310318453837
0.000209030011929264,0.000124856938955928,3.54206446017525,0.962192786360468
0.000209022261589924,0.00071702276439812,3.52746295769964,0.968010956359658
0.000209020647800483,0.00253346468263984,3.53689208133868,0.961198201982938
0.000209009798852776,0.000733764871952286,3.53280052194816,0.972154846968551
0.000209000605139704,0.00113775778622613,3.53489815973187,0.996271312012531
0.00020899748001516,0.000541320714503887,3.54461569016741,0.95109393735774
0.00020899616304012,0.00196231950073871,3.5339693580647,0.954052749000903
0.000208974848281653,0.0027212215647316,3.55248750993237,0.942907871472753
0.000208974405414281,0.00188965100290919,3.52070195451717,0.960391115124245
0.000208973958842888,0.00117669610729567,3.48842969450406,0.956552142006233
0.000208972178213745,0.00111872239525817,3.51729589304992,0.953460284372916
0.000208970600675187,0.00142776432565598,3.55314033459821,0.96830009415598
0.000208966535418098,0.000960751375372772,3.58860467340118,0.94666715246607
0.000208957000781482,0.002751414830868,3.53088878671089,0.967238554102085
0.000208950804566034,0.00196949585120576,3.52245868340725,0.951954439296031
0.000208937914792273,0.00223882689867158,3.55220876310678,0.976867841577866
0.000208928421873135,0.00357661926610645,3.53716876024102,0.975953794401807
0.000208928142231948,0.00105178100865411,3.51610576654989,0.973688152100087
0.0002089205724637,0.00104938095915414,3.51476722603892,0.939424687853176
0.000208905875819364,0.00036147356902294,3.54248253617333,0.988401943531811
0.000208860930993616,0.000241917547348715,3.54558743099585,0.968438601581551
0.000208860268550848,0.000504882517638149,3.5546962029824,0.945607445217564
0.000208851238649103,0.000235270276242391,3.5526584284464,0.935497405250897
0.000208847346056265,0.0005621129547309,3.52897794820746,0.938599097202948
0.000208847198726265,0.00129386069624022,3.52193806797371,0.946759645784278
0.00020883195990999,0.000319842358767292,3.55796732790176,0.937208715626059
0.000208801079028384,0.000775313521294003,3.53587213106929,0.943029907143507
0.000208798923681128,0.000660169565161433,3.57693753060953,0.947998994730814
0.000208787590181914,0.00226204659573941,3.53531088454565,0.950792775538686
0.000208775083978838,0.000854767122561724,3.56719495367002,0.957610733299355
0.00020876472757162,0.00223222770802033,3.54803746205432,0.917472412993638
0.000208761047746886,0.000647796269691456,3.52619076631721,0.959972637747247
0.000208760975172937,0.0008301271969367,3.54353340893174,0.968192629898983
0.000208756635907401,0.00184365865653445,3.53208183417694,0.927630610742641
0.000208748014393468,0.00157541242087394,3.52866881276958,0.972028111862243
0.000208743261046017,0.0011596865730429,3.52256192011155,0.972111608834995
0.000208733616626506,0.00022691740695713,3.54292923576957,0.965785835081504
0.000208716681922186,0.00124536768076758,3.58784745189673,0.943500633889447
0.000208716014450837,0.000161679000358779,3.5638341798733,0.960253596274608
0.000208704631467936,0.00121583930216369,3.51581206599355,0.943748080896303
0.000208692928952598,0.000360286688703156,3.53469829801715,0.959141272929609
0.000208689160736101,0.00158114326582587,3.56742700827301,0.948463061793291
0.000208686721007956,0.00085400426951809,3.53793977376775,0.958851367934072
0.000208671273271265,0.000589544964057116,3.54275838685187,0.951682281943696
0.000208667892998579,0.00241513603193409,3.54014818096216,0.960944189434506
0.000208665168912233,0.000405837377336066,3.55613966690607,0.953751125831427
0.000208648415620952,0.00103988178584983,3.54556242414782,0.954617700742684
0.000208640899576633,0.000185311346342064,3.51624385105832,0.94977116971936
0.000208636521410058,0.00174491092668081,3.57059065245276,0.955584365101997
0.000208630579480508,0.00108689084953811,3.52062551457566,0.943941456164981
0.000208613783057108,0.00151164405982258,3.51114477540187,0.98221727693899
0.000208601850888012,0.00147800687328178,3.5275969455033,0.966023091502674
0.00020858777661425,0.00227914058211244,3.50732864549097,0.955103808633849
0.000208585488284439,0.000632517504366234,3.56420735133407,0.934939046272596
0.00020858505460513,0.000731048631200554,3.52857218072264,0.977341257226476
0.000208580012761129,0.00268991284056019,3.53248605684082,0.957534118269299
0.000208577410534977,0.000976014805833219,3.55236728461682,0.93995007048381
0.000208572170865181,0.00112288010115735,3.55254848162969,0.967753699542123
0.000208551205885156,6.4360172799123e-05,3.57834276292902,0.967269345153609
0.000208550205750912,0.0023212108297034,3.52128356672053,0.986773165503725
0.00020854050990875,0.000489400272293213,3.53823648428687,0.950194338134573
0.000208532592054502,0.00217042245614177,3.55691018272517,0.934636944626008
0.000208525045206196,0.00108177056838138,3.53704470704258,0.97519365849065
0.000208524053235357,0.00124506518503083,3.52625610899544,0.977476669253381
0.00020851499832384,0.000991908894786155,3.53953258290424,0.973720308356661
0.000208504838724108,0.000333153970427133,3.54225013045197,0.936662332469802
0.000208498211350841,0.000244179757609578,3.55532501548285,0.963481958253763
0.000208483378259721,0.00024690104235369,3.54971064412893,0.970701793287716
0.000208478787041348,4.49040839161296e-05,3.56654689205166,0.94606209415134
0.000208468060734553,0.00121277133497172,3.54871705587527,0.939637684107812
0.0002084674984473,0.00305245102186467,3.52958427495467,0.945085391799514
0.00020844560658829,0.00141516978204673,3.55792445302078,0.961758329555627
0.000208439461629249,0.00204312729839835,3.53517078893887,0.975819299114664
0.000208438959689355,0.0017847869163399,3.54011931542382,0.950072413618165
0.000208431490973609,0.0023453550205954,3.50502853792357,0.96559299505202
0.000208425117564911,0.00113736435916561,3.53733840222404,0.985452669499906
0.000208421559525185,0.00198971777875101,3.54174597608678,0.96687197871349
0.000208417037017788,0.000631653714417297,3.53456380084817,0.95138392271735
0.000208413597835979,0.00155844233731964,3.59384580827485,0.926370909355783
0.000208413390802737,0.00117851723243388,3.5431439001546,0.976602968189754
0.000208410391671389,0.00112760253441638,3.52299639774528,0.962542456237212
0.000208392796319906,0.000497080374020019,3.5560352395675,0.946468932570507
0.000208392628191978,0.00187438556843995,3.52585746355397,0.983947581603258
0.000208375966071556,0.00139107474178916,3.53143950671664,0.990528663055114
0.000208372643636137,0.00190792430947854,3.51852393321325,0.970395399592091
0.000208366077779109,0.00170920178651382,3.55225131685449,0.936437612739614
0.000208339349119832,0.00102884357583907,3.57447390865166,0.951072614564628
0.000208326004752848,0.00188528086831398,3.51103893460614,0.941562789101869
0.000208319560414624,0.00243650770014046,3.52673947680636,0.955681551656473
0.000208314786081322,0.000783718102681439,3.55862783911414,0.95055449226143
0.000208309096252583,0.00298150619037081,3.54664652998435,0.959172735931182
0.000208306444417894,0.000804002206034373,3.54435959542096,0.974003138923902
0.000208301365120587,0.00117896118458108,3.5608463977923,0.980936608878256
0.000208291408193155,0.000133269018417866,3.5296826121438,0.959868551952326
0.000208290908297092,0.000103830256564261,3.5232083109991,0.96048833651892
0.000208286203256652,0.000868685684149704,3.53201339627649,0.959645141407426
0.000208285573968173,0.00203761358933194,3.53640518444101,0.95619323353595
0.000208283206943851,0.0035196847147986,3.56249512231855,0.956391153946285
0.00020828311278779,0.0012308494575908,3.51629057049249,0.96635013172918
0.000208270852722935,0.000571899401386108,3.53333838202324,0.962424964045718
0.000208262838511898,0.000728766838653509,3.5653485378863,0.942195832104073
0.000208255166340196,0.0022304142131756,3.53924826801387,0.950309021895816
0.000208246417325323,0.0016423161873598,3.55225476199356,0.965682803405278
0.000208243375885506,0.00137536437032139,3.53507071269653,0.960468270885019
0.000208232825347635,0.000802226078672643,3.51838780414683,0.96256196012005
0.000208230661822365,0.00112969350600162,3.50038178655473,0.985080056379058
0.000208227063672832,0.000588487964735283,3.5302439463737,0.931544270771487
0.000208225204334039,0.0010518170142067,3.56440307587309,0.957561589475328
0.000208221626542854,0.00107426801897481,3.51701176476259,0.958878592477289
0.000208215807721073,0.000443048000859812,3.54453321377076,0.962521499941142
0.000208215535666809,0.00190420900846748,3.54626150838324,0.942431398744979
0.000208211299261536,0.00178773789469182,3.5728522293822,0.934365367886647
0.000208207430406703,0.000864384423261421,3.53434382810975,0.971911186793435
0.000208203149747289,0.00237348120803493,3.52882840574097,0.963711884020801
0.000208202898180255,0.00199160337343263,3.54488551729584,0.946811991354746
0.000208196592331252,8.25894974104826e-05,3.53974006581819,0.951301350851587
0.000208192791287321,0.00104908570898448,3.59634071048321,0.934197610384216
0.000208181780454102,0.0023308299119887,3.52509434391004,0.974407567794668
0.000208166188255412,0.00141901792548076,3.54596175626386,0.926374154702389
0.000208163809474481,2.76199187012612e-07,3.5385988141528,0.935380584663036
0.000208163262985774,0.000621611594159754,3.54862549478058,0.947429578899531
0.000208161042553093,0.00274038447383881,3.51882385084016,0.979443714924703
0.000208152044051363,0.000748966443294472,3.52903080504633,0.942030675780934
0.000208150418805394,0.00307817671489032,3.56776081440568,0.957332292281732
0.000208144291945447,0.00113229807155928,3.54188520877495,0.967118338209539
0.000208124385800474,0.000307017815390328,3.5471962574034,0.960303961330985
0.000208122009580572,0.00044138422904547,3.54277715583681,0.948148083211391
0.000208119623004858,0.000610574535915749,3.54019901194453,0.996807146420424
0.000208119044421922,0.000567550128106888,3.53459273404319,0.940937736118037
0.000208115146966755,0.000493144051078787,3.55805937472067,0.977715339664111
0.000208111050784995,0.00195100355323401,3.57219176245463,0.921647266425762
0.000208109163435123,0.00232659077048439,3.5583532992633,0.965079282201065
0.000208105247482002,0.0013058161196698,3.52781293852358,0.977628227662001
0.000208101881720413,0.000176551951723161,3.53110673884394,0.954378575211957
0.000208081965283747,0.00360266751440504,3.56100922434007,0.980106701182107
0.000208080667524861,0.00024963163828245,3.56851275683482,0.940222447468026
0.000208069960416795,0.00252219849494892,3.5162936967192,0.956850384825622
0.000208068542283526,0.00101952972850522,3.54100575391966,0.984594068668547
0.000208066317955523,0.000293030284585941,3.51810809088657,0.962206014024239
0.000208049932678346,0.000242779640956793,3.5014411056666,0.971230977754579
0.000208045088222538,0.00323826995685956,3.526254289775,0.953912227827333
0.000208044666243925,0.001574840219681,3.55851076554043,0.970396140520822
0.000208037219526481,0.00285493055042435,3.57641937453175,0.960389265671706
0.000208031780974305,0.00098282537345541,3.51681749395508,0.965046053920809
0.000208030339047806,0.00410331506868284,3.53148264637092,0.988690714260117
0.000208029292665965,0.000851042886200697,3.51632151892799,0.936564198392938
0.000208009812008225,0.000943021699315078,3.5490286082,0.942182416697813
0.000208004142761071,0.00224930045485372,3.53283264104058,0.945447109469046
0.000208003925309554,0.000444386614567464,3.55506123693479,0.954851227197627
0.000208002653477353,4.73899988964084e-05,3.57260938008093,0.957146753462078
0.000207999852011615,0.000874253891051972,3.52146755893134,0.929927611150972
0.000207995917973087,0.000103749837320819,3.55173657334472,0.931573507145997
0.000207982979643879,0.00326500049811488,3.52485956146125,0.944510578204591
0.000207978360328825,0.00250871848527682,3.5382118280553,0.965736777922788
0.000207970759709424,0.000804608577121137,3.57303727802999,0.955111497813759
0.000207962706684546,0.000913241111707521,3.51321644753627,0.971806370545623
0.00020796248163325,0.000747613259003894,3.54745574022303,0.960499309962291
0.000207961330714884,0.00247923020791605,3.52698046615226,0.962713882076934
0.000207958842020596,0.00369986100549774,3.53588041815379,0.94220485803754
0.00020795036334517,0.00178833638323421,3.53698941538752,0.950975952903207
0.000207947350223306,0.00034720242049074,3.52936393399437,0.931275801389491
0.000207935368960119,0.0023163680189472,3.55305543293218,0.966714349252391
0.000207932235128545,0.000280601678395575,3.53088340964362,0.95319168658857
0.000207921981659633,0.000794000008442416,3.53155274524596,0.954652830399912
0.00020790773029343,0.00147441147559563,3.54330454030503,0.95547792999084
0.000207894361410066,0.00419030470676054,3.53722292599291,0.95961189844244
0.000207888078593936,0.000369711358940167,3.53429211528016,0.947783982768032
0.00020788523388896,0.003329241122479,3.54932167507631,0.97681096730278
0.000207882243005739,0.00130386967638132,3.53132353757196,0.964791744140738
0.000207880068767895,0.00127679592007448,3.53067843859792,0.976091932914342
0.000207876857592842,0.000419199134631625,3.56191750791553,0.954713993068927
0.000207872972659969,0.00192397905435433,3.55075402990325,0.979782499895795
0.000207872340366246,0.00225592282103382,3.59241641859964,0.934567387814671
0.000207870403988341,0.00114304069655204,3.59849637016652,0.927751989931926
0.000207865814697717,0.000680185128195484,3.49932732488359,0.979284545575316
0.000207855148691602,0.000218703016468345,3.5327956760324,0.981139083244959
0.000207854122801829,0.00156344524777256,3.56436698518464,0.924026587656074
0.000207837852286674,0.000351777395478584,3.53876211151928,0.951897028877083
0.000207829467307011,0.000846804953339711,3.54499825848056,0.966946694049037
0.000207826552923527,9.49713367218282e-05,3.57422740484212,0.942778349222223
0.000207824867669482,0.00294282942122364,3.57383084453012,0.93611643799682
0.000207822849208741,0.000466430707392073,3.55004923990041,0.938806827963081
0.000207821855989491,0.000776929242335646,3.522471793872,0.950568146098798
0.000207820512907513,0.000251882986073505,3.5336820361883,0.965873672553509
0.000207819919690151,0.0017054354514959,3.54306204011303,0.958931294481799
0.000207809325916173,0.00107027294683004,3.53589925365913,0.951213250523323
0.000207803151329335,0.00067986046196867,3.55495637846485,0.95901409510899
0.000207802768141257,0.00133920449600196,3.55455721176085,0.957813321635487
0.000207797871057575,0.00073137896121137,3.5178745471167,0.993999296309168
0.000207796750455011,0.00104642894292665,3.58080905946888,0.920772734342086
0.000207792596211516,0.00215676922762761,3.54751067357691,0.956849517118632
0.000207781427866431,0.000944232905076498,3.53170340834155,0.967111439937705
0.000207776146424978,0.000630958613000107,3.55857003326253,0.975091905403847
0.000207775535135613,0.000211327611463933,3.55161246338004,0.968093961269214
0.000207763544280296,8.90036409465996e-05,3.5465300599358,0.929637353616885
0.000207758145753342,0.00223459035488607,3.53202440017613,0.958498542214407
0.000207754015514742,0.000463577533920161,3.54768298463219,0.932456025133248
0.000207752143567899,0.00184384587626958,3.50908606697389,0.973871075503063
0.000207749969634316,0.000691313272823524,3.55607602345531,0.954973128432953
0.000207749587669142,0.000123817898537071,3.52326173223839,0.943249855467061
0.0002077341178967,0.00178202595155425,3.51577361994152,0.968428627422512
0.00020773208990725,9.95115376875405e-05,3.56577758297409,0.951780620013428
0.000207728936274549,0.000387905883110365,3.5583703086971,0.923790561946343
0.000207728661158406,0.000859749182196076,3.53449791246594,0.965723761466795
0.000207727185900912,0.000770969125306257,3.54398462792373,0.961362153978447
0.000207726421182535,0.00111567823636658,3.56007522714505,0.952582232763451
0.000207703256539328,0.000570399189530461,3.52915027394074,0.969253561142784
0.000207693295847394,0.00018494043488599,3.5212654600128,0.96146142279404
0.000207688570159888,0.000840470489905024,3.54825495687613,0.928865337606916
0.000207681265251301,0.00107000083741355,3.55733146048545,0.962497535721555
0.000207680273536299,0.00108557942202903,3.52218848953867,0.955105240125597
0.000207671393683315,0.00387656654609535,3.52148406635817,0.958119601071581
0.000207660836360717,0.000542101363991,3.5425288260912,0.957823595876519
0.000207658542494841,0.000277026440484867,3.51907815603538,0.941992997110668
0.000207653238593832,0.000548615011793789,3.54556867520232,0.973095826190215
0.000207650956580503,0.000545077913555201,3.49032525990566,0.948261558827897
0.000207632553046735,0.000217350529711007,3.57315631615356,0.985500444085277
0.000207623253899444,0.00227449694044238,3.51717418956361,0.966413952461175
0.000207618977305153,0.000469938999197276,3.55726945875949,0.954246871448177
0.000207616699875731,0.0033173783490434,3.54248227317679,0.950174476910686
0.000207601284671078,0.00155549613375373,3.56976867566707,0.945521961403172
0.000207596478708852,0.00122662187634844,3.5592989373347,0.926404191873899
0.00020758822950475,0.00110816092098593,3.51683762861376,0.949575961740603
0.000207580275045712,0.000147099793179966,3.55495621890766,0.939744078405486
0.000207578867613072,0.00292027225675494,3.56922130911597,0.946816930542767
0.00020756116830421,0.00198921036262536,3.53861991086632,0.956137463279321
0.000207547469668941,0.000956854911115048,3.53227980146308,0.953038307742328
0.000207545708515118,0.000672590476954352,3.55403323981729,0.971535968299928
0.000207543513360271,0.000827170093698446,3.57153653959816,0.952475982426656
0.000207537197398847,0.00053066070937058,3.57153262439622,0.926915357478691
0.000207535107850178,0.000528254188986055,3.5710069433691,0.947844352331999
0.000207505677656007,0.000276140145457615,3.54539813538682,0.972732659019571
0.000207495241278757,0.00163772885885014,3.53192435529534,0.951901664033643
0.00020749230594521,0.000276533373090958,3.53362419795145,0.973833737118978
0.000207479046803373,0.00206918327172804,3.54352194657117,0.926303239130963
0.000207470671311686,0.000522114787699863,3.54563386196387,0.96226588399578
0.000207469434519974,0.00159372797751202,3.52537399562951,0.959813149252996
0.000207461898090561,0.00101519373776607,3.58171022514553,0.930808028284417
0.000207459599783988,0.000481527998038352,3.5577994229834,0.93503289452326
0.000207453635870568,0.00302547738450186,3.58496579345888,0.958903892166023
0.000207453324084001,0.000948810986036923,3.52059747825857,0.953631809927342
0.000207452098765486,0.000888838340511336,3.56075548447116,0.935287876599351
0.000207447780162156,0.00225502696583362,3.51243210092062,0.941807188362626
0.000207429632963126,0.00107274904226125,3.56367009829679,0.94126734861002
0.000207418710944981,0.00108465809653305,3.54051705485347,0.942088205378442
0.000207415231401516,0.000348293115326554,3.52666042646229,0.944727405601287
0.000207415193121974,0.00115831844910862,3.53122178118347,0.952954075187786
0.000207409834763818,0.00109802174878145,3.56573087840675,0.927305748450546
0.0002074073906108,0.00225472592227374,3.56295812260924,0.948407354577817
0.000207399958126681,0.00109955275800351,3.5789143540295,0.903351568262686
0.000207396774678423,0.000860507636131266,3.54052380479463,0.948857235170114
0.000207386273468626,0.00022607237284635,3.55682292613972,0.937365119295049
0.000207384002126413,0.00106266772375846,3.57243289788375,0.941517472706752
0.000207380667971257,0.00204532301399008,3.52897584007883,0.992141207413433
0.000207373702346515,0.000364776653675941,3.50830123132376,0.95947344047906
0.00020736578544786,0.000624821444657527,3.57320702227952,0.943881750068073
0.000207364368089759,0.00266411985669449,3.52016196951296,0.956172437231348
0.000207349719857054,0.000669656758135097,3.54405634567489,0.947843180053357
0.000207346124425579,0.00203783906518794,3.54931041150043,0.962210223568391
0.000207343364469524,0.000518496867318171,3.5482617075957,0.924693219297684
0.000207343354580587,0.00246834398338501,3.54220974908915,0.974861202100352
0.00020732265870298,0.00204580127308421,3.52388807904033,0.967790803835084
0.000207308191003548,0.00193282298869372,3.56676572853873,0.94100641554506
0.000207303678961712,0.00130223481058629,3.53071008777199,0.956333594564624
0.000207293954841133,0.000537008762511394,3.52896270567409,0.970151009464522
0.000207272617447216,0.00105171922295285,3.57233227136052,0.970826402795874
0.000207268301188656,0.00210594724526403,3.5404575788419,0.964928285036042
0.000207267233645074,0.00084113351559148,3.54215727742427,0.91820747428003
0.00020726421605171,0.000620093073748459,3.57180976145709,0.93074578262826
0.000207263363611537,0.00132797258015709,3.54720462034621,0.972081491281322
0.000207261852720467,0.00105325255632482,3.54115899860218,0.948549794408168
0.000207257192761511,0.00103677319671043,3.54776044503189,0.940421333646939
0.000207252645967924,0.00275681755191742,3.5519712510973,0.939781654639846
