class,softmax_output0,probability0
1,0.00071008070054962,0.0330121783114939
1,0.00719968606073679,0.0438601092861394
1,0.00605645607479688,0.0417520683444853
1,0.000660682711157157,0.0329390249267016
1,0.000916924178005763,0.0333191482800288
1,0.0100359560258548,0.049420052657854
1,7.3381161380115e-05,0.0322166252515206
1,0.00501344608762438,0.0399001625824456
1,0.00134365613275755,0.0339567913930371
1,0.00159522612966362,0.0343365462787123
1,0.00120927613441024,0.0337552110992864
1,0.000936677937762809,0.0333485224598516
1,0.000667699411070866,0.032949411923692
1,0.00520586608525792,0.0402365536533083
1,0.00553495608121057,0.0408174244299891
1,0.000526412242808472,0.0327406146911702
1,6.38757184970307e-05,0.0322375033215679
1,0.000665283211100598,0.0329458350043444
1,0.00120188613450112,0.0337441486862452
1,0.00312668611082884,0.0367321442175616
1,0.00970571602991621,0.0487496327723507
1,0.00214408612291339,0.0351776394778975
1,0.00488722608917674,0.0396808149044719
1,0.0033537161080367,0.0371006078566536
1,0.0120981960004922,0.0537357036595497
1,0.00025418168615654,0.0323481257378138
1,0.00312550611084339,0.0367302382940081
1,0.000372098064706339,0.0325146361939379
1,0.000606897781818605,0.0328594565950041
1,0.00324633610935737,0.0369258947136291
1,0.00235889612027157,0.0355119730290812
1,6.04083185396509e-05,0.0322481989506233
1,0.000240461626325295,0.0323297156068265
1,0.000112999247892875,0.0321989176694794
1,0.000255581896139334,0.0323500224857626
1,0.000485299543314111,0.0326800743330793
1,0.00179620612719189,0.0346424273577489
1,0.000509493243016523,0.0327156830374184
1,0.000440564333864302,0.0326144088911272
1,0.00229714612103099,0.0354155558053489
1,0.000311346845453475,0.0324275232505074
1,0.00450584609386717,0.0390244131164875
1,0.00642824607022435,0.0424288234191063
1,0.00182442612684475,0.0346855660431466
1,0.00698530606337333,0.043458742491427
1,0.0033330061082914,0.0370668503267089
1,0.00342042610721627,0.0372095447701213
1,0.00094543783765505,0.0333615522065074
1,0.000132878057648389,0.0322094915555632
1,0.00810596604959085,0.0455869448254888
1,0.000871753338561265,0.0332520193650837
1,0.015665615956618,0.0616908152854181
1,0.0227996658688794,0.079214692474843
1,0.00289615611366401,0.0363615959034566
1,0.000388945364499127,0.0325390739130456
1,0.00531978608385686,0.0404368420154191
1,0.0325062957495018,0.105849507755736
1,0.00789736605215635,0.0451852188886367
1,0.00181738612693133,0.034674799833273
1,0.00168750612852869,0.03447670258142
1,0.0125112559954121,0.0546259652409086
1,0.0022762561212879,0.0353829945514254
1,0.00140906613195313,0.0340552179579913
1,0.00828767604735609,0.0459389300181182
1,0.00634997607118698,0.0422856383648131
1,0.00751513605685722,0.0444556909165273
1,0.00821371604826565,0.0457954354748275
1,0.0298479857821952,0.0982808654291861
1,0.00206039612394271,0.0350481903924975
1,0.0434038656154773,0.13860014001008
1,0.00142664613173688,0.0340817078408804
1,0.000840413588946765,0.0332054767871796
1,1.87885010515254e-05,0.0329206869219885
1,0.000379988664609254,0.0325260704727474
1,0.000578798322164231,0.0328179290504238
1,0.00406862609924436,0.0382838050268917
1,0.000219973766577231,0.0323029345656466
1,0.00645418606990533,0.0424763608258556
1,0.0614626453933803,0.19699378230603
1,0.00057978890215199,0.0328193924221475
1,0.000105807947981318,0.0321972554649069
1,0.00693507606399113,0.0433651007435323
1,0.00417800609789914,0.0384678826749922
1,0.0165511059457277,0.0637545424128885
1,0.00130931613317992,0.0339052003399804
1,0.000857369068738178,0.0332306541866996
1,0.0184883959219019,0.0683847468679127
1,0.000827599809104351,0.033186454258977
1,0.00117015613489135,0.0336966765700527
1,0.00113765613529104,0.0336480948703042
1,0.000624694841599716,0.032885774511
1,0.00215462612278378,0.0351939742125009
1,0.000147895097463713,0.0322215426351239
1,0.00134112613278864,0.0339529885156462
1,7.45071523662877e-05,0.0322148101341674
1,0.00184064612664531,0.0347103824994332
1,0.00724729606015129,0.0439496194599847
1,0.000435938303921191,0.0326076351613237
1,0.00276978611521822,0.0361600051775032
1,5.75635315746559e-05,0.0322585582295138
1,0.00122437613422449,0.0337778221697371
1,0.00496000608828168,0.039807166226082
1,0.00620198607300709,0.0420159467863556
1,0.0060012560754758,0.0416523250634183
1,0.0141574059751668,0.0582554890864204
1,0.00467516609178476,0.0393146477232032
1,0.00853610604430072,0.0464232110142618
1,0.00767878605484457,0.0447669870190212
1,0.00077436040975909,0.0331074614238755
1,0.00464102609220463,0.0392559748432565
1,0.0121988359992544,0.0539518370416054
1,0.0220965058775273,0.0774016722791758
1,0.00391613610111974,0.0380285221505323
1,0.00874872604168581,0.0468404634708983
1,0.00116277613498211,0.0336856410740245
1,0.000954985177537671,0.0333757558059527
1,0.00272924611571679,0.0360955633216292
1,0.00332194610842745,0.0370488343884145
1,0.00353725610577943,0.0374010581164093
1,0.00159207612970236,0.0343317704476581
1,0.00666427606732162,0.0428628942947221
1,0.00331004610857377,0.0370294594704821
1,0.00436588609558847,0.0387859432426425
1,0.0203493858990143,0.072974122104356
1,0.000618603691674657,0.0328767657625041
1,0.00435743609569239,0.0387715875803195
1,0.00501699608758077,0.039906346905024
1,0.0142609459738934,0.0584880331411661
1,0.00219253612231757,0.035252785749333
1,0.00335982610796159,0.0371105728133513
1,0.00768419605477799,0.0447773048274263
1,0.00226413612143694,0.035364116185252
1,0.0020594261239546,0.0350466926418651
1,0.00226877612137988,0.0353713424127324
1,0.00488724608917651,0.0396808495782317
1,0.00796530605132079,0.0453157823851392
1,0.00311614611095845,0.0367151234846046
1,0.014480435971194,0.0589826207002597
1,0.00365410610434236,0.0375935339183671
1,0.00311614611095845,0.0367151234846046
1,0.0103860360215493,0.0501371144040133
1,0.00792292605184197,0.0452343073054077
1,0.011505296007784,0.0524726476985998
1,0.0193531659112664,0.0705006134896719
1,0.0040976260988877,0.0383325312601887
1,0.0036661761041939,0.0376134685919229
1,0.0067848060658392,0.0430858701948014
1,0.00236974612013813,0.0355289402891068
1,0.00746669605745293,0.0443638507543937
1,0.0238491158559727,0.0819525545786193
1,0.00552327608135428,0.0407966891442758
1,0.00404980609947581,0.0382522136897367
1,0.00043084260398385,0.0326001780515022
1,0.00277985611509435,0.0361760295624663
1,0.000736284100227358,0.0330510081298024
1,0.031185795765742,0.102066253155427
1,0.0057642460783906,0.0412262410861343
1,0.000413433144198006,0.0325747386731831
1,0.0011770861348061,0.033707041186326
1,0.00114778613516647,0.0336632328999537
1,0.00544741608228716,0.040662229019889
1,0.00342593610714853,0.037218556124864
1,0.000325588775278329,0.0324477643103371
1,0.000337366165133468,0.0324645980450307
1,0.00299568611243994,0.0365211340528643
1,0.000324984955285768,0.032446903449962
1,0.00234755612041099,0.0354942478042788
1,0.0102812160228384,0.0499217316772828
1,0.00204018612419127,0.0350169969906027
1,0.00851490604456146,0.0463817475056108
1,0.0102775560228834,0.0499142216602165
1,0.000208928846713086,0.0322889428588877
1,0.00111218613560432,0.0336100507549031
1,0.000807668289349417,0.0331568732504233
1,0.00129787613332055,0.0338880255981928
1,0.00531590608390459,0.0404300066010269
1,0.00420464609757149,0.0385128373946011
1,0.0346676157229207,0.112136938434381
1,0.0224632758730165,0.0783451721729161
1,0.00340535610740156,0.0371849090424463
1,0.00166379612882028,0.0344406453781387
1,0.00644958606996193,0.042467927881242
1,0.000107341177962461,0.0321974888686212
1,0.0120337360012849,0.0535975336583904
1,0.00229545612105175,0.0354129205390402
1,0.00236907612014636,0.0355278923161628
1,0.000337463345132294,0.0324647372690312
1,0.000846365738873534,0.0332143143747855
1,0.00128022613353768,0.0338615396649109
1,0.0179102759290119,0.0669868698703502
1,0.00192796612557139,0.0348442560719657
1,0.00143569613162559,0.0340953506493555
1,0.00431642609619676,0.0387019836612133
1,0.0107199760174423,0.0508271440037523
1,0.00470410609142885,0.0393644442304668
1,0.00926855603529264,0.0478712479211615
1,0.000664882341105511,0.0329452415761878
1,0.028592485797636,0.0947737247944279
1,0.000986152437154331,0.0334221427289104
1,0.00262755611696741,0.0359344065801714
1,6.41746570367863e-06,0.0353622344905813
1,0.000487139303291473,0.0326827801203236
1,3.13099454413157e-06,0.0398011298892613
1,0.00156268613006377,0.0342872375516222
1,0.0236616058582788,0.0814606047699924
1,0.00224766612163951,0.0353384775379273
1,0.00243778611930134,0.0356355189439219
1,0.00176125612762168,0.0345890666142336
1,0.0126145059941423,0.0548498048370991
1,0.00292144611335299,0.0364020697750116
1,0.00353779610577276,0.0374019454692863
1,0.00070080112066373,0.0329984313290513
1,0.0022137561220566,0.0352857458800517
1,0.0024156861195731,0.0356008676112996
1,0.000643996941362357,0.0329143303478481
1,0.000499424493140388,0.0327008570194404
1,0.00200144612466768,0.0349572752478011
1,0.000875230738518529,0.0332571852136871
1,1.43076151066235e-05,0.0332817745199934
1,1.79364810620197e-05,0.0329741313697028
1,0.000289850985717877,0.0323972651148851
1,9.2063461694103e-06,0.0341825193501002
1,4.72093756809233e-07,0.0763744238068027
1,0.00754321605651187,0.0445089928212104
1,0.00034501357503941,0.0324755689252525
1,2.38998589886519e-05,0.0326873033505575
1,0.00426702609680429,0.0386182892367124
1,0.000134108667633248,0.0322103699071218
1,0.000610580141773343,0.0328649010392551
1,0.000833816209027838,0.0331956822216708
1,0.0044621460944046,0.0389498150828059
1,0.00018425847701653,0.0322592301740835
1,9.17230516978007e-06,0.0341922588757911
1,0.00382864610219574,0.0378827649837036
1,0.00459954609271479,0.0391847912506558
1,0.00568734607933641,0.0410887578873838
1,0.00162798612926068,0.034386247670234
1,0.00116850613491165,0.0336942090927402
1,0.000627311031567601,0.0328896442234081
1,0.0108376960159945,0.0510717811279666
1,0.00186675612632414,0.0347503639776318
1,0.0013239861329995,0.033927233163167
1,0.00982970602839134,0.0490006565277065
1,0.00271483611589402,0.0360726841430337
1,0.00386680610172646,0.0379462753204785
1,0.00220247612219532,0.0352682214993844
1,0.0021006961234471,0.0351104693647721
1,0.0024521461191247,0.0356580518553862
1,0.000307002545506918,0.032421377482234
1,0.0044527060945207,0.0389337172324571
1,0.0304360157749633,0.0999387019228349
1,0.00365789610429573,0.0375997923723373
1,0.0198319759053777,0.0716847032839651
1,0.0133555559850284,0.0564714650547952
1,9.1293332159792e-05,0.0321991213751274
1,0.00229791612102154,0.0354167565508853
1,0.00439460609523529,0.0388347711399122
1,0.00291159611347419,0.0363863007610277
1,0.00877783604132781,0.0468977880356482
1,0.00534137608359137,0.0404748949572918
1,0.000820276879194393,0.0331755849308141
1,0.00166861612876101,0.0344479728321418
1,0.000314214855418216,0.0324315881954623
1,0.00579764607797989,0.0412860710487412
1,0.00184235612662426,0.034712999709065
1,0.0138621159787984,0.0575950093127066
1,0.00591396607654932,0.0414949876304601
1,0.00753340605663255,0.0444903660363938
1,0.00155695613013429,0.0342785607432495
1,0.0321570857537966,0.104844602920535
1,0.0103945860214441,0.0501547084301738
1,0.00774457605403545,0.044892576307164
1,0.00134806613270333,0.0339634208560403
1,0.00564326607987853,0.0410101203599892
1,0.000710706900541924,0.033013106056362
1,0.00052002721288702,0.0327312031853606
1,0.0017732461274742,0.034607364469157
1,0.00245342611910898,0.0356600610254464
1,0.00215515612277728,0.0351947957873013
1,0.00199766612471419,0.034951453034562
1,0.000960349837471675,0.0333837380237479
1,0.000691791910774564,0.0329850869746997
1,0.00354289610571007,0.0374103270035794
1,0.00601543607530136,0.0416779292777764
1,0.00103905613650368,0.0335009516650353
1,0.00112199613548369,0.0336247008309636
1,0.00853242604434601,0.0464160117480418
1,0.000627929611559996,0.0328905592241129
1,0.013971435977454,0.0578390555966305
1,0.00665695606741157,0.0428493811259244
1,0.00246389611898024,0.035676499500639
1,0.000987180937141674,0.0334236739838209
1,0.00396802610048158,0.0381152147875085
1,0.00752223605676994,0.0444691638560334
1,0.00131829613306944,0.033918686175044
1,0.000841257308936361,0.0332067294648825
1,0.00073309577026659,0.0330462825719107
1,0.00467388609180053,0.039312446529383
1,0.00182345612685669,0.0346840824538044
1,0.0122564259985462,0.0540757418178619
1,0.000910222618088152,0.0333091854693793
1,0.00870549604221749,0.0467554211069384
1,0.00016661966723347,0.0322397792971062
1,0.00105986613624781,0.0335319775569918
1,0.00111389613558327,0.0336126041738404
1,0.000914896918030705,0.0333161343398645
1,0.000786165269613892,0.0331249707450009
1,0.00107389613607523,0.0335529036762508
1,0.000803588859399573,0.0331508200324989
1,0.00266947611645191,0.0360007562734613
1,0.0200640559025235,0.0722618028048603
1,0.00279083611495934,0.0361935098562009
1,0.00896365603904248,0.0472648304660464
1,7.78405013253103e-05,0.0322101008574264
1,0.000598466751922322,0.0328469931213535
1,0.000719056200439272,0.0330254768683476
1,4.16783627699702e-05,0.0323574622698775
1,0.000943481537679147,0.03335864214928
1,0.0010635561362024,0.0335374806101677
1,9.80930120761947e-05,0.032197237591826
1,0.000578491242168022,0.0328174754141585
1,0.000202336496794131,0.0322807738544722
1,0.0130767559884573,0.0558582674845362
1,0.000470802513492408,0.0326587662104732
1,0.000494062583206334,0.0326929654862755
1,0.013828245979215,0.0575195107213506
1,0.000526480442807675,0.0327407152337885
1,0.00101599613678732,0.0334665885585149
1,0.00328339610890155,0.036986104467375
1,0.00186823612630599,0.0347526314974026
1,0.000144790097501901,0.0322188318688549
1,0.000288174605738489,0.0323949227270669
1,0.000461799673603103,0.0326455463010529
1,0.00210589612338308,0.0351185128974455
1,0.000577825502176166,0.0328164919598121
1,0.0139412859778248,0.0577716931572366
1,0.00244041611926898,0.0356396447682453
1,0.00185537612646414,0.0347329330358638
1,0.00328230610891495,0.0369843322547794
1,0.00106006613624526,0.0335322758130922
1,0.00463970609222092,0.039253707844047
1,0.00190267612588241,0.0348054350349233
1,0.000260625306077233,0.0323568792533581
1,0.0048935960890984,0.0396918598233949
1,0.0147172459682816,0.0595187008315463
1,0.0145594059702228,0.059161106197286
1,0.012357585997302,0.054293782868147
1,0.00118235613474132,0.0337149243974942
1,0.015676755956481,0.0617165667684059
1,8.89523651886326e-05,0.0322002645852012
1,0.00086424733865359,0.0332408699155252
1,0.00781948605311411,0.045035883281524
1,0.00128966613342157,0.0338757037396352
1,0.0198976859045696,0.0718478916384078
1,0.000337463345132294,0.0324647372690312
1,0.0959352849694163,0.312150181796886
1,0.00658327606831771,0.0427135459083759
1,0.00432956609603519,0.0387242731900649
1,0.00114762613516844,0.0336629937682959
1,0.000225936296503915,0.0323106275580709
1,4.992553366856e-05,0.03229551169566
1,0.00731295605934373,0.0440732867535292
1,0.00241004611964252,0.0355920296547194
1,0.0203503658990023,0.072976573954279
1,0.000425862094045104,0.0325928941438763
1,0.00125001613390924,0.0338162386435191
1,0.000271447095944177,0.0323717132367845
1,0.000204505056767501,0.0322834446981887
1,0.000220035456576451,0.0323030136878726
1,0.000215258656635242,0.032296917962321
1,0.00161443612942735,0.0343656832012974
1,0.00411764609864146,0.0383662021926631
1,0.000968498207371438,0.0333958638701788
1,0.00328361610889882,0.0369864621714916
1,0.000586528012069154,0.0328293492143371
1,0.000273886815914171,0.0323750784479648
1,0.017238725937271,0.0653801977836502
1,0.00101618613678495,0.0334668716161759
1,0.00148565613101115,0.0341707407187528
1,0.00139301613215054,0.0340310470313922
1,0.00809393604973885,0.0455637088716792
1,0.0279285758058012,0.0929375272995927
1,0.033433465738099,0.108532594927402
1,0.00102682613665411,0.0334827247659482
1,0.00876855604144194,0.0468795083261137
1,0.00393803610085042,0.0380650882938921
1,0.00893982603933558,0.0472176522474301
1,0.00236915612014538,0.0355280174457024
1,0.000288370015736061,0.0323951956289414
1,0.000646701111329084,0.0329183318910152
1,0.000857369068738178,0.0332306541866996
1,0.00150523613077036,0.0342003226288194
1,0.012975055989708,0.0556355112045207
1,0.00195746612520858,0.0348895895090399
1,9.91811980628476e-05,0.0321971129988754
1,0.00220815612212549,0.035277044801683
1,0.000250089656206876,0.0323426007046049
1,0.00200607612461079,0.034964407909695
1,2.99134929147016e-05,0.0325245304571955
1,0.000528658362780821,0.0327439261676122
1,0.000498656103149808,0.0326997259549615
1,0.00394738610073542,0.0380807097411345
1,0.00185654612644975,0.0347347247823889
1,0.0070387160627165,0.0435584795057202
1,0.00222241612195007,0.0352992054833687
1,9.69082320907422e-05,0.0321974253401889
1,0.0010185761367556,0.0334704322859499
